item_id,item_name,recommend,sentiment_analysis,posted_year
9420,Supreme Commander: Forged Alliance,True,2,2014
9420,Supreme Commander: Forged Alliance,True,2,2014
9420,Supreme Commander: Forged Alliance,True,2,2014
9420,Supreme Commander: Forged Alliance,True,2,-1
9420,Supreme Commander: Forged Alliance,True,0,2014
9420,Supreme Commander: Forged Alliance,True,1,-1
9420,Supreme Commander: Forged Alliance,True,2,2015
113200,The Binding of Isaac,True,0,2013
113200,The Binding of Isaac,True,2,2012
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,1,2014
113200,The Binding of Isaac,True,2,2013
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,False,1,2013
113200,The Binding of Isaac,True,0,2015
113200,The Binding of Isaac,True,0,2012
113200,The Binding of Isaac,True,2,2013
113200,The Binding of Isaac,True,1,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,2,2013
113200,The Binding of Isaac,True,1,2014
113200,The Binding of Isaac,True,2,2013
113200,The Binding of Isaac,True,2,2012
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,1,2015
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,1,2015
113200,The Binding of Isaac,True,2,2013
113200,The Binding of Isaac,True,0,2013
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,1,2014
113200,The Binding of Isaac,False,0,2013
113200,The Binding of Isaac,True,0,2013
113200,The Binding of Isaac,True,2,2013
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,1,2014
113200,The Binding of Isaac,True,1,2014
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,0,2013
113200,The Binding of Isaac,True,2,2013
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,0,2013
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2013
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2013
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,0,2012
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,0,-1
113200,The Binding of Isaac,True,1,2014
113200,The Binding of Isaac,True,1,2014
113200,The Binding of Isaac,True,1,2013
113200,The Binding of Isaac,True,2,2013
113200,The Binding of Isaac,True,2,2015
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,0,2013
113200,The Binding of Isaac,True,0,2013
113200,The Binding of Isaac,True,2,2013
113200,The Binding of Isaac,True,1,2014
113200,The Binding of Isaac,True,0,2015
113200,The Binding of Isaac,True,1,2015
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,0,2013
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2015
113200,The Binding of Isaac,True,2,2015
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,1,2012
113200,The Binding of Isaac,True,1,2015
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,1,2014
113200,The Binding of Isaac,True,1,2013
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,False,0,2014
113200,The Binding of Isaac,True,2,2013
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2012
113200,The Binding of Isaac,True,0,2015
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,0,2013
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,1,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2013
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,1,2013
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2012
113200,The Binding of Isaac,True,1,2014
113200,The Binding of Isaac,True,2,2013
113200,The Binding of Isaac,True,2,2013
113200,The Binding of Isaac,True,1,2015
113200,The Binding of Isaac,True,2,2013
113200,The Binding of Isaac,True,2,2013
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,2,2011
113200,The Binding of Isaac,True,1,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2015
113200,The Binding of Isaac,True,1,2014
113200,The Binding of Isaac,True,2,2012
113200,The Binding of Isaac,True,2,2013
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2015
113200,The Binding of Isaac,True,1,2014
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,1,2014
113200,The Binding of Isaac,True,0,2012
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,2,2015
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2013
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,1,2013
113200,The Binding of Isaac,True,1,2014
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,2,2015
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2012
113200,The Binding of Isaac,True,2,2012
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,0,2013
113200,The Binding of Isaac,False,0,2014
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,1,2014
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,0,2015
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,2,2013
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,1,2014
113200,The Binding of Isaac,True,2,2015
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,0,2015
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2013
113200,The Binding of Isaac,True,2,2013
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,2,2015
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,0,2013
113200,The Binding of Isaac,True,2,2013
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,0,2013
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,0,2014
113200,The Binding of Isaac,True,2,2014
113200,The Binding of Isaac,True,0,2015
200230,Off-Road Drive,False,0,2015
200230,Off-Road Drive,True,2,2014
9350,Supreme Commander,True,2,2014
9350,Supreme Commander,True,2,2014
9350,Supreme Commander,True,1,2015
9350,Supreme Commander,True,2,2013
45770,Dead Rising 2: Off the Record,True,2,2015
45770,Dead Rising 2: Off the Record,True,0,2015
45770,Dead Rising 2: Off the Record,True,2,2014
45770,Dead Rising 2: Off the Record,False,0,2014
45770,Dead Rising 2: Off the Record,True,1,2015
115100,Costume Quest,True,2,-1
115100,Costume Quest,True,2,2014
115100,Costume Quest,True,0,2015
201480,Serious Sam: The Random Encounter,False,0,-1
201480,Serious Sam: The Random Encounter,True,0,2015
200910,Before the Echo,True,2,2011
200910,Before the Echo,False,2,2015
200910,Before the Echo,True,2,2015
24200,DC Universe™ Online,True,2,2014
24200,DC Universe™ Online,True,2,2014
24200,DC Universe™ Online,True,2,2014
24200,DC Universe™ Online,True,1,2015
24200,DC Universe™ Online,True,2,2013
24200,DC Universe™ Online,True,2,2014
24200,DC Universe™ Online,True,2,2014
24200,DC Universe™ Online,True,2,2014
24200,DC Universe™ Online,True,2,2014
24200,DC Universe™ Online,True,1,2013
24200,DC Universe™ Online,True,2,2013
24200,DC Universe™ Online,True,2,2014
24200,DC Universe™ Online,False,0,2015
24200,DC Universe™ Online,False,0,2015
24200,DC Universe™ Online,True,2,2014
24200,DC Universe™ Online,True,2,2014
24200,DC Universe™ Online,False,0,2015
24200,DC Universe™ Online,True,2,2014
24200,DC Universe™ Online,True,2,2014
24200,DC Universe™ Online,True,2,2014
24200,DC Universe™ Online,True,2,2012
24200,DC Universe™ Online,True,2,2015
24200,DC Universe™ Online,True,1,2015
24200,DC Universe™ Online,True,1,2014
24200,DC Universe™ Online,True,2,2014
24200,DC Universe™ Online,True,1,2014
24200,DC Universe™ Online,True,1,2014
24200,DC Universe™ Online,True,2,2013
24200,DC Universe™ Online,True,0,-1
24200,DC Universe™ Online,False,1,2014
24200,DC Universe™ Online,True,1,2014
24200,DC Universe™ Online,True,2,2014
24200,DC Universe™ Online,True,2,2011
24200,DC Universe™ Online,False,2,2014
24200,DC Universe™ Online,True,1,2013
24200,DC Universe™ Online,True,2,2015
24200,DC Universe™ Online,True,2,2014
24200,DC Universe™ Online,True,2,2014
24200,DC Universe™ Online,True,2,2015
24200,DC Universe™ Online,True,2,2014
24200,DC Universe™ Online,False,0,2014
24200,DC Universe™ Online,True,2,2013
24200,DC Universe™ Online,True,1,-1
24200,DC Universe™ Online,True,2,2012
24200,DC Universe™ Online,True,2,2012
24200,DC Universe™ Online,True,2,2011
24200,DC Universe™ Online,True,2,2014
24200,DC Universe™ Online,True,1,2012
24200,DC Universe™ Online,True,2,2014
24200,DC Universe™ Online,True,0,2012
24200,DC Universe™ Online,True,2,2015
24200,DC Universe™ Online,True,2,2014
24200,DC Universe™ Online,True,1,2013
24200,DC Universe™ Online,True,2,-1
24200,DC Universe™ Online,True,1,2015
24200,DC Universe™ Online,True,2,2015
24200,DC Universe™ Online,True,2,2014
24200,DC Universe™ Online,False,2,2015
24200,DC Universe™ Online,True,0,2014
24200,DC Universe™ Online,True,2,2013
24200,DC Universe™ Online,True,2,2013
24200,DC Universe™ Online,True,2,2013
24200,DC Universe™ Online,True,1,2015
24200,DC Universe™ Online,True,2,2014
24200,DC Universe™ Online,True,0,2014
24200,DC Universe™ Online,True,1,2014
24200,DC Universe™ Online,True,2,2015
24200,DC Universe™ Online,True,2,2013
55370,Saints Row: The Third Initiation Station,True,2,2012
55370,Saints Row: The Third Initiation Station,True,2,2011
55370,Saints Row: The Third Initiation Station,True,2,2014
71340,Sonic Generations Collection,True,2,2015
71340,Sonic Generations Collection,True,1,2015
71340,Sonic Generations Collection,True,2,-1
71340,Sonic Generations Collection,True,2,2012
71340,Sonic Generations Collection,True,1,2011
71340,Sonic Generations Collection,True,2,-1
71340,Sonic Generations Collection,True,2,2015
71340,Sonic Generations Collection,False,0,2014
71340,Sonic Generations Collection,True,2,2015
71340,Sonic Generations Collection,True,2,2014
110800,L.A. Noire,True,2,2015
110800,L.A. Noire,True,0,2013
110800,L.A. Noire,True,2,2015
110800,L.A. Noire,True,1,-1
110800,L.A. Noire,True,0,2012
110800,L.A. Noire,True,2,2014
110800,L.A. Noire,True,2,2013
110800,L.A. Noire,True,2,2015
110800,L.A. Noire,True,2,2014
110800,L.A. Noire,True,2,2013
110800,L.A. Noire,True,0,2013
110800,L.A. Noire,True,2,2013
110800,L.A. Noire,True,2,2013
110800,L.A. Noire,True,0,2015
110800,L.A. Noire,True,2,2015
110800,L.A. Noire,False,0,2014
61310,Fractal: Make Blooms Not War,True,2,2013
46350,Real Warfare 1242,False,0,2015
202200,Galactic Civilizations® II: Ultimate Edition,True,1,2014
202200,Galactic Civilizations® II: Ultimate Edition,True,2,2013
202200,Galactic Civilizations® II: Ultimate Edition,True,2,2012
202200,Galactic Civilizations® II: Ultimate Edition,False,0,2014
113400,APB Reloaded,True,0,2014
113400,APB Reloaded,True,2,2015
113400,APB Reloaded,False,1,2015
113400,APB Reloaded,True,0,2014
113400,APB Reloaded,True,1,2013
113400,APB Reloaded,False,0,-1
113400,APB Reloaded,False,1,2015
113400,APB Reloaded,True,2,-1
113400,APB Reloaded,True,1,-1
113400,APB Reloaded,True,2,2015
113400,APB Reloaded,True,2,2015
113400,APB Reloaded,True,2,2014
113400,APB Reloaded,True,2,2014
113400,APB Reloaded,True,2,-1
113400,APB Reloaded,True,0,2014
113400,APB Reloaded,True,0,2013
113400,APB Reloaded,True,2,-1
113400,APB Reloaded,True,2,2014
113400,APB Reloaded,True,0,2015
113400,APB Reloaded,True,1,2014
113400,APB Reloaded,True,2,2015
113400,APB Reloaded,True,1,2013
113400,APB Reloaded,False,0,2015
113400,APB Reloaded,True,2,2015
113400,APB Reloaded,True,2,2015
113400,APB Reloaded,True,0,2013
113400,APB Reloaded,True,2,2014
113400,APB Reloaded,False,0,2015
113400,APB Reloaded,True,2,2015
113400,APB Reloaded,True,2,2013
113400,APB Reloaded,True,2,-1
113400,APB Reloaded,True,0,2014
113400,APB Reloaded,True,1,2015
113400,APB Reloaded,False,0,2014
113400,APB Reloaded,True,2,2011
113400,APB Reloaded,True,2,-1
113400,APB Reloaded,False,1,2014
113400,APB Reloaded,True,2,2013
113400,APB Reloaded,True,1,2014
113400,APB Reloaded,False,2,2013
113400,APB Reloaded,True,1,2014
113400,APB Reloaded,True,1,2014
113400,APB Reloaded,True,1,2013
113400,APB Reloaded,True,1,2014
113400,APB Reloaded,True,2,2011
113400,APB Reloaded,True,2,-1
113400,APB Reloaded,True,2,2014
113400,APB Reloaded,True,2,-1
113400,APB Reloaded,True,1,-1
113400,APB Reloaded,True,2,2015
113400,APB Reloaded,False,1,2015
113400,APB Reloaded,True,0,2015
113400,APB Reloaded,True,2,2014
113400,APB Reloaded,True,1,2014
113400,APB Reloaded,False,2,2013
113400,APB Reloaded,True,1,2015
113400,APB Reloaded,True,1,2014
113400,APB Reloaded,True,2,2013
113400,APB Reloaded,True,2,2014
113400,APB Reloaded,True,2,2014
113400,APB Reloaded,False,0,-1
113400,APB Reloaded,True,1,2015
113400,APB Reloaded,True,2,2013
113400,APB Reloaded,False,2,2015
113400,APB Reloaded,False,0,2014
113400,APB Reloaded,True,2,2014
113400,APB Reloaded,True,1,2014
113400,APB Reloaded,True,2,2012
113400,APB Reloaded,False,2,2014
113400,APB Reloaded,True,2,2013
113400,APB Reloaded,False,0,2015
113400,APB Reloaded,False,0,2014
113400,APB Reloaded,True,0,2014
113400,APB Reloaded,True,2,2013
113400,APB Reloaded,True,2,2015
113400,APB Reloaded,False,0,2014
113400,APB Reloaded,True,2,2014
113400,APB Reloaded,False,0,2014
113400,APB Reloaded,True,2,2015
113400,APB Reloaded,True,2,2014
113400,APB Reloaded,True,2,2015
113400,APB Reloaded,True,2,2014
113400,APB Reloaded,True,0,2014
113400,APB Reloaded,False,1,2014
113400,APB Reloaded,False,0,2013
113400,APB Reloaded,True,2,2013
113400,APB Reloaded,False,0,2015
113400,APB Reloaded,True,2,2013
113400,APB Reloaded,True,2,2015
113400,APB Reloaded,True,2,-1
113400,APB Reloaded,True,1,2012
113400,APB Reloaded,False,1,2015
113400,APB Reloaded,True,2,-1
113400,APB Reloaded,False,1,2014
113400,APB Reloaded,True,1,2014
113400,APB Reloaded,False,2,2014
113400,APB Reloaded,False,0,2013
113400,APB Reloaded,False,0,2015
113400,APB Reloaded,False,0,2015
113400,APB Reloaded,False,0,2015
113400,APB Reloaded,True,2,2015
113400,APB Reloaded,True,2,2014
113400,APB Reloaded,False,2,2014
113400,APB Reloaded,True,2,2014
113400,APB Reloaded,True,0,2013
113400,APB Reloaded,True,0,2014
113400,APB Reloaded,True,0,-1
113400,APB Reloaded,True,2,2014
113400,APB Reloaded,True,2,2013
113400,APB Reloaded,True,0,2015
113400,APB Reloaded,False,1,2014
113400,APB Reloaded,True,1,2013
113400,APB Reloaded,True,1,2013
113400,APB Reloaded,True,1,2013
113400,APB Reloaded,True,2,2014
113400,APB Reloaded,True,0,2014
113400,APB Reloaded,True,2,2014
113400,APB Reloaded,True,2,2015
113400,APB Reloaded,True,2,2014
113400,APB Reloaded,True,1,2014
113400,APB Reloaded,True,2,2014
113400,APB Reloaded,True,1,2014
113400,APB Reloaded,True,2,2013
113400,APB Reloaded,True,1,2014
113400,APB Reloaded,True,1,2015
113400,APB Reloaded,True,1,2014
113400,APB Reloaded,True,1,2014
113400,APB Reloaded,False,1,2015
113400,APB Reloaded,True,2,2015
201510,Flatout 3: Chaos & Destruction,True,0,2014
201510,Flatout 3: Chaos & Destruction,False,0,2015
23530,Earth Defense Force: Insect Armageddon,True,2,2014
23530,Earth Defense Force: Insect Armageddon,True,2,2014
201310,X3: Albion Prelude,True,2,2015
35720,Trine 2: Complete Story,True,2,2013
35720,Trine 2: Complete Story,True,2,2013
35720,Trine 2: Complete Story,True,2,2013
35720,Trine 2: Complete Story,True,0,2012
35720,Trine 2: Complete Story,True,2,2014
35720,Trine 2: Complete Story,True,2,2013
35720,Trine 2: Complete Story,True,1,2015
35720,Trine 2: Complete Story,True,2,-1
35720,Trine 2: Complete Story,True,2,2015
35720,Trine 2: Complete Story,True,2,2014
35720,Trine 2: Complete Story,True,2,2015
35720,Trine 2: Complete Story,True,2,2014
35720,Trine 2: Complete Story,True,2,2014
35720,Trine 2: Complete Story,True,1,2015
35720,Trine 2: Complete Story,True,0,2015
35720,Trine 2: Complete Story,True,2,2014
35720,Trine 2: Complete Story,True,1,2013
35720,Trine 2: Complete Story,True,2,2014
35720,Trine 2: Complete Story,True,2,2014
35720,Trine 2: Complete Story,True,2,2014
35720,Trine 2: Complete Story,True,2,2014
35720,Trine 2: Complete Story,True,2,2014
35720,Trine 2: Complete Story,True,2,2013
35720,Trine 2: Complete Story,True,2,2015
35720,Trine 2: Complete Story,True,2,2013
35720,Trine 2: Complete Story,True,2,2014
35720,Trine 2: Complete Story,True,2,2014
35720,Trine 2: Complete Story,True,2,2013
35720,Trine 2: Complete Story,True,1,2014
204030,Fable - The Lost Chapters,True,2,2014
204030,Fable - The Lost Chapters,True,2,-1
204030,Fable - The Lost Chapters,True,0,-1
204030,Fable - The Lost Chapters,True,2,2014
204030,Fable - The Lost Chapters,True,2,2014
204030,Fable - The Lost Chapters,True,2,2014
204030,Fable - The Lost Chapters,True,2,-1
204030,Fable - The Lost Chapters,True,2,2015
204030,Fable - The Lost Chapters,True,0,2013
204030,Fable - The Lost Chapters,True,2,2014
204030,Fable - The Lost Chapters,True,2,2014
204030,Fable - The Lost Chapters,True,2,2014
204030,Fable - The Lost Chapters,False,1,2013
204340,Serious Sam 2,True,2,2015
204340,Serious Sam 2,False,1,2014
204340,Serious Sam 2,True,0,2013
204340,Serious Sam 2,True,0,2014
204340,Serious Sam 2,True,2,2014
204340,Serious Sam 2,False,0,2015
204340,Serious Sam 2,True,2,2014
204340,Serious Sam 2,True,1,2015
204340,Serious Sam 2,True,1,2014
204340,Serious Sam 2,False,1,2014
204340,Serious Sam 2,True,1,-1
9900,Star Trek Online,True,2,-1
9900,Star Trek Online,True,2,2015
9900,Star Trek Online,True,0,2015
9900,Star Trek Online,False,0,2014
9900,Star Trek Online,True,2,2015
9900,Star Trek Online,False,0,2014
9900,Star Trek Online,False,0,2014
9900,Star Trek Online,True,1,2014
9900,Star Trek Online,True,2,2014
9900,Star Trek Online,True,1,2014
9900,Star Trek Online,True,2,2014
9900,Star Trek Online,False,0,2014
9900,Star Trek Online,False,1,2015
9900,Star Trek Online,False,2,-1
9900,Star Trek Online,False,2,2015
9900,Star Trek Online,True,2,2014
9900,Star Trek Online,True,0,2013
9900,Star Trek Online,True,1,2014
9900,Star Trek Online,True,2,2013
9900,Star Trek Online,False,0,-1
9900,Star Trek Online,True,2,2014
9900,Star Trek Online,True,1,2014
9900,Star Trek Online,True,1,2014
9900,Star Trek Online,True,2,2013
9900,Star Trek Online,True,0,2013
9900,Star Trek Online,True,0,2015
9900,Star Trek Online,False,2,2015
9900,Star Trek Online,True,0,2013
9900,Star Trek Online,True,0,2014
9900,Star Trek Online,True,2,2014
9900,Star Trek Online,True,0,2013
57740,Jagged Alliance - Back in Action,True,0,2013
57740,Jagged Alliance - Back in Action,False,2,2012
105800,PixelJunk™ Eden,True,1,2014
111100,Snuggle Truck,True,1,-1
203210,Titan Attacks!,True,1,2014
203210,Titan Attacks!,False,0,2015
203210,Titan Attacks!,True,2,2014
203770,Crusader Kings II,True,2,2013
203770,Crusader Kings II,True,0,2013
203770,Crusader Kings II,True,2,2015
203770,Crusader Kings II,True,2,2015
203770,Crusader Kings II,True,2,2015
203770,Crusader Kings II,True,2,2013
203770,Crusader Kings II,True,2,2014
203770,Crusader Kings II,True,0,2015
203770,Crusader Kings II,True,1,-1
203770,Crusader Kings II,True,0,2015
203770,Crusader Kings II,True,0,2015
203770,Crusader Kings II,True,0,2013
203770,Crusader Kings II,True,0,2014
203770,Crusader Kings II,True,2,2013
203770,Crusader Kings II,False,0,2015
203770,Crusader Kings II,True,2,2015
203770,Crusader Kings II,True,1,-1
203770,Crusader Kings II,True,2,-1
203770,Crusader Kings II,True,2,2014
203770,Crusader Kings II,True,2,-1
203770,Crusader Kings II,True,2,2014
203770,Crusader Kings II,True,2,2013
203770,Crusader Kings II,True,0,2014
203770,Crusader Kings II,True,2,2014
203770,Crusader Kings II,True,2,2015
203770,Crusader Kings II,True,0,-1
203770,Crusader Kings II,False,0,-1
203770,Crusader Kings II,True,2,2012
203770,Crusader Kings II,True,1,2015
203770,Crusader Kings II,True,2,-1
203770,Crusader Kings II,True,1,2014
203770,Crusader Kings II,True,1,2014
203770,Crusader Kings II,True,2,2014
203770,Crusader Kings II,True,0,2014
203770,Crusader Kings II,True,2,2013
203770,Crusader Kings II,False,0,2015
203770,Crusader Kings II,True,0,2014
203770,Crusader Kings II,True,2,2014
203770,Crusader Kings II,True,2,2015
203770,Crusader Kings II,True,2,-1
203770,Crusader Kings II,True,0,2014
203770,Crusader Kings II,True,2,2014
203770,Crusader Kings II,True,1,2015
203770,Crusader Kings II,True,2,2014
203770,Crusader Kings II,True,2,2014
203770,Crusader Kings II,True,0,2014
203770,Crusader Kings II,True,2,2014
203770,Crusader Kings II,True,2,2015
203770,Crusader Kings II,True,2,2015
203770,Crusader Kings II,True,0,2013
203770,Crusader Kings II,True,2,2014
203770,Crusader Kings II,True,0,2015
203770,Crusader Kings II,True,2,-1
203770,Crusader Kings II,True,2,2015
203770,Crusader Kings II,True,0,2015
203770,Crusader Kings II,True,0,2012
203770,Crusader Kings II,True,1,-1
203770,Crusader Kings II,True,0,2014
203770,Crusader Kings II,True,1,2015
203770,Crusader Kings II,True,2,2014
108710,Alan Wake,True,2,2012
108710,Alan Wake,True,0,2014
108710,Alan Wake,True,1,2012
108710,Alan Wake,True,0,-1
108710,Alan Wake,True,2,2014
108710,Alan Wake,True,2,2014
108710,Alan Wake,True,2,2014
108710,Alan Wake,True,2,2013
108710,Alan Wake,True,2,2013
108710,Alan Wake,True,2,2013
108710,Alan Wake,True,0,2013
108710,Alan Wake,True,2,2012
108710,Alan Wake,True,2,2013
108710,Alan Wake,True,0,2014
108710,Alan Wake,True,2,2012
108710,Alan Wake,True,1,2014
108710,Alan Wake,True,2,2012
108710,Alan Wake,True,2,2015
108710,Alan Wake,True,2,2014
108710,Alan Wake,True,2,2013
108710,Alan Wake,True,2,2014
108710,Alan Wake,True,2,2013
108710,Alan Wake,True,2,2012
108710,Alan Wake,True,2,2013
108710,Alan Wake,True,1,2014
10220,Postal III,True,2,2014
10220,Postal III,False,0,-1
10220,Postal III,False,0,-1
10220,Postal III,False,0,2015
10220,Postal III,False,0,2015
10220,Postal III,False,0,2014
10220,Postal III,False,0,2014
200210,Realm of the Mad God,True,2,-1
200210,Realm of the Mad God,True,2,2013
200210,Realm of the Mad God,True,1,2013
200210,Realm of the Mad God,True,0,2015
200210,Realm of the Mad God,True,1,2014
200210,Realm of the Mad God,True,2,2015
200210,Realm of the Mad God,True,1,2014
200210,Realm of the Mad God,True,2,2015
200210,Realm of the Mad God,True,2,-1
200210,Realm of the Mad God,True,2,2013
200210,Realm of the Mad God,True,1,2014
200210,Realm of the Mad God,True,0,2014
200210,Realm of the Mad God,True,0,2014
200210,Realm of the Mad God,True,0,2014
200210,Realm of the Mad God,True,2,2013
200210,Realm of the Mad God,True,2,-1
200210,Realm of the Mad God,False,1,2015
200210,Realm of the Mad God,True,2,2012
200210,Realm of the Mad God,True,2,-1
200210,Realm of the Mad God,False,0,-1
200210,Realm of the Mad God,True,2,2014
200210,Realm of the Mad God,False,2,2014
200210,Realm of the Mad God,True,1,2013
200210,Realm of the Mad God,True,2,2015
200210,Realm of the Mad God,False,0,2015
200210,Realm of the Mad God,True,2,-1
200210,Realm of the Mad God,True,0,2014
200210,Realm of the Mad God,True,2,2014
200210,Realm of the Mad God,True,2,2014
200210,Realm of the Mad God,True,2,2014
200210,Realm of the Mad God,True,2,2015
200210,Realm of the Mad God,True,0,2012
200210,Realm of the Mad God,True,2,2015
200210,Realm of the Mad God,True,2,2013
200210,Realm of the Mad God,True,2,2013
200210,Realm of the Mad God,True,2,2015
200210,Realm of the Mad God,True,0,2013
200210,Realm of the Mad God,True,2,2014
200210,Realm of the Mad God,True,2,2014
200210,Realm of the Mad God,True,2,2014
200210,Realm of the Mad God,False,0,2014
200210,Realm of the Mad God,True,1,2013
200210,Realm of the Mad God,False,1,-1
200210,Realm of the Mad God,True,2,2015
200210,Realm of the Mad God,False,2,2014
200210,Realm of the Mad God,True,0,-1
200210,Realm of the Mad God,True,2,2012
200210,Realm of the Mad God,True,2,2014
200210,Realm of the Mad God,True,2,2014
200210,Realm of the Mad God,True,0,2012
200210,Realm of the Mad God,True,2,2014
200210,Realm of the Mad God,True,2,2014
200210,Realm of the Mad God,True,2,2014
200210,Realm of the Mad God,False,0,2014
200210,Realm of the Mad God,True,1,2013
200210,Realm of the Mad God,True,1,2014
200210,Realm of the Mad God,True,1,-1
200210,Realm of the Mad God,True,2,2014
200210,Realm of the Mad God,True,1,-1
200210,Realm of the Mad God,True,1,2014
200210,Realm of the Mad God,True,0,-1
200210,Realm of the Mad God,True,0,-1
200210,Realm of the Mad God,True,2,2014
200210,Realm of the Mad God,False,2,2014
200210,Realm of the Mad God,True,2,2014
200210,Realm of the Mad God,True,1,2013
200210,Realm of the Mad God,True,2,-1
200210,Realm of the Mad God,False,0,2015
200210,Realm of the Mad God,True,2,2014
200210,Realm of the Mad God,True,1,2014
200210,Realm of the Mad God,False,1,2014
200210,Realm of the Mad God,False,0,2014
200210,Realm of the Mad God,True,2,2014
200210,Realm of the Mad God,True,2,2014
200210,Realm of the Mad God,True,0,2013
200210,Realm of the Mad God,True,1,2015
200210,Realm of the Mad God,True,2,2012
200210,Realm of the Mad God,True,2,-1
200210,Realm of the Mad God,True,0,2012
